src,ref
"Bestünde ein entsprechender Markt für die Wissenschaften, würden Wissenschaftler Firmen gründen, so wie Unternehmen dies tun, und die besten von ihnen würden Erfolg haben, die übrigen scheitern. ","Were such a market for science to exist, scientists would form enterprises, just like businesses, the best of which would succeed, while others would fail. "
"Genauso wenig kann sich Europa politisch engagieren, ohne dass die richtigen politischen Voraussetzungen gegeben sind. ","At the same time, however, Europe cannot become politically engaged without the right political conditions in place. "
"Es kommt nicht auf die Höhe der Summe an, die die Regierung zuweist. ",It is not the amount of money allocated by government that matters. 
Die Taliban haben ihnen Gewalt und Terror gebracht. ,The Taliban have brought violence and terror. 
Sie haben also unter dem Strich einen Gewinn gemacht. ,So they are walking away with a great deal of cash. 
Diese Jahre waren wahrlich magere Jahre. ,"Truly, these were years that the locusts ate. "
"Dennoch ermutigten die Freundinnen, mit denen ich sprach, mich dazu, mich beschneiden zu lassen. ",And yet the friends to whom I spoke encouraged me to get circumcised. 
Russland und der Westen nach dem Irakkrieg ,Russia and the West After Iraq 
Bis zum Ende dieser Woche wird das Schicksal des Atomabkommens mit dem Iran besiegelt sein; ,"By the end of this week, the fate of the Iran nuclear deal will be clear; "
"Bei ihnen handele es sich um „Söldner“, wie er es ausdrückt. ",That is perhaps a little too cynical. 
Daimler hat in diesem Jahr bereits eine in Betrieb genommen; ,Daimler already launched one this year; 
"Italien ist wie ein Zug, dessen Lok entgleist ist; es dürfte nur eine Frage der Zeit sein, bis die Wagen dahinter aus dem Gleis zu springen. ","Though Italy would be better off staying in the eurozone and reforming accordingly, we fear that an exit could become more likely over time. "
Auch darin war er ein Mann seiner Zeit. ,"In this, too, he was a man of his time. "
Aber wohin anders also als hin zu Frankreich und Deutschland kann sich Europa in der Führungsfrage nun wenden? ,So where but France and Germany can Europe turn for leadership? 
Und dann sind da die Verbrechen der Menschheitsgeschichte. ,And there are the crimes of human history. 
"Augustinus: „Oh Herr, mach mich keusch, aber noch nicht gleich.“ Die Bankenunion ist anscheinend eine Reform, die irgendwann in der Zukunft erfolgen soll, ganz egal, wie viel Schaden in der Gegenwart angerichtet wird. ","Banking union apparently is a reform to be undertaken sometime in the future, never mind how much damage is done in the present. "
Doch wirkt sich hier noch etwas tiefer Liegendes aus. ,But something deeper is at work. 
Aber irgendwann ist die Party vorbei. ,"At some point, the party is going to end. "
Dieser Prozess führt dann zur Bildung von Holz (und anderer Biomasse). ,"When we burn wood, we reverse the process, unraveling that order and producing energy. "
"Auf diese Weise hätten die USA immer die Oberhand, was sie in die Lage versetzen würde, die Regeln zu ihren Gunsten zu ändern. ","That way, the US will always have the upper hand, enabling it to change the rules in its favor. "
"Aber wir sollten auf der Hut sein, wenn wir uns bei Dingen auf Gerichte verlassen sollen, mit deren Erledigung sie noch nie zuvor betraut waren. ",But we should be wary about relying on courts to do things they have never been asked to do before. 
"Nachdem der Boden in Vorbereitung auf den Winterweizen gepflügt war, haben die Bauern das Vieh jedoch geschlachtet, weil ihnen kein Futter gegeben worden war, mit dem sie die Tiere über den Winter hätten bringen können. ","After ploughing the land in preparation for winter wheat, however, the farmers slaughtered the cattle because they could not keep them fed throughout the winter, because no fodder was provided. "
Und Zinsen (also die Erschaffung von Geld aus Geld) waren eine Beleidigung Gottes. ,It was only in the eighteenth century that greed became morally respectable. 
Was die Rettung eines Baumes kostet ,The Price of Saving a Tree 
Als Reaktion darauf forderte er die Inkraftsetzung des arabischen Beistandspaktes. ,"In response, he called for the enactment of the Arab Mutual Defense Pact. "
Dieser Tage jedoch beginnen viele Schweden zu zweifeln – so wie Menschen überall auf der Welt. ,"But today, many Swedes, like others around the world, are having second thoughts. "
"Doch manchmal kommt ein Zeitpunkt, an dem die Verweigerung eines Schuldenschnitts schädlicher ist. ","Yet, in some cases, there comes a time when refusal to forgive debt is more damaging. "
"Russland scheint bereit, über manche Sicherheitsthemen, einschließlich so sensibler Fragen wie den Iran oder den Kosovo, zu verhandeln. ","Russia seems prepared to negotiate on some security issues, including such sensitive questions as Iran and Kosovo. "
Falsche Götter haben zu allen Zeiten von einem weit verbreiteten Gefühl der Unsicherheit profitiert. ,False gods have always profited from a widespread sense of insecurity. 
"Doch scheint es, als wäre die Freude verfrüht gewesen. ",But the celebration appears to have been premature. 
Diese Revolution kommt keine Sekunde zu früh. ,The revolution arrives not a moment too soon. 
Es ist vielmehr eine an Niederlage grenzende Schmach. ,It is an embarrassment bordering on defeat. 
Erstens treibt die Öffnung einer Wirtschaft den Preis für Talent in die Höhe. ,"First, opening an economy bids up the price of talent. "
"Doch ist der Ertrag für derartige Reserven gering, also lohnt es sich, bei ihnen zu sparen. ","But the yield on such reserves is small, so economizing on them is profitable. "
"Baut statt dessen an der Nachfrage, und die Innovatoren werden kommen. ","Instead, build a Demand Mountain, and the innovators will come. "
"Intellektuelle können möglicherweise mit solchen Äußerungen wie er sie verlauten lassen hat davonkommen, Staatspräsidenten nicht. ","Intellectuals may be able to say the type of things he has said and get away with it, not chiefs of state. "
"Auf einen Angestellten in einem Call Center kommen viele andere, die auf dem Land mehr schlecht als recht ihr Auskommen finden. ","For every call center employee, there are many more people still eking out a subsistence living on the land. "
Bei Ausschöpfung dieser Spanne wäre jedoch keine Intervention erforderlich. ,"However, intervention would not be required at these margins. "
"Gerade die europäischen Länder außerhalb des Euroraums, die weiterhin ihre eigenen Währungen haben, waren mit den größten Schwierigkeiten konfrontiert. ","It is European countries outside the euro area, still with their own currencies, that have suffered the gravest difficulties. "
Russland musste daher seine Außenpolitik anpassen. ,So Russia needed to adjust its foreign policy. 
In der EU ist der Wille zum Handeln da. ,The will to act exists in the EU. 
Doch selbst dabei könnte es sich um Wunschdenken handeln. ,But even that may be wishful thinking. 
Russland und Brasilien sind in noch schlechterem Zustand. ,Russia and Brazil are in much worse shape. 
Derartiges ist weit und breit nicht in Sicht. ,But you can forget about seeing that. 
"Wichtiger noch: Was wirklich zählt sind Einkommen und Wohlstand, nicht der Handel per se. ","More important, what matters is incomes and welfare, not trade per se. "
"Begünstigt durch die Entschlossenheit der nationalen Finanzbehörden in den Ländern des Zentrums, ihre eigenen Institutionen zu schützen, kam es zur Kapitalflucht aus der Peripherie. ","Currencies fell, interest rates rose, and credit default swaps soared. "
"Bei ihren Bemühungen um die Einführung einer solchen Steuer sollten sich die Entwicklungsländer nicht mit den jämmerlichen Ausreden der USA und anderer Länder abspeisen lassen, mit denen sie ihre Banker schützen wollen. ","In pressing the case for such a tax, the developing countries should not accept the meager excuses offered by the US and other countries in order to protect their bankers. "
"Arbeitgeber werden ihrerseits lernen müssen, wann sie auf interne Mitarbeiter zurückgreifen sollten und wann auf freie Mitarbeiter. ","Employers, for their part, will need to learn when to rely on internal talent and when to turn to independent workers. "
"Royal gelang es allerdings bis jetzt nicht, ihr Lager hinter sich zu vereinen. ",But Royal has so far failed to rally her camp behind her. 
Für ein derartiges Vorgehen gibt es jede Menge Präzedenzfälle. ,There are plenty of precedents for such a course. 
"Statt dessen hegt Putin einen perversen Stolz über seine anhaltenden Versuche, sich dem Westen zu entfremden. ","Instead, Putin takes perverse pride in his persistent efforts to alienate the West. "
Ein Leben für die Menschenrechte ,A Life Lived for Human Rights 
Doch entgegen landläufiger Meinung ist dies nicht der Anfang vom Ende der liberalen Nachkriegsordnung. ,"Yet, contrary to conventional wisdom, this is not the beginning of the end of the postwar liberal order. "
"Jeglicher Erwartung, die Preise könnten mittel- oder langfristig von diesem Ziel abweichen, sollte vorgebeugt werden. ","There should be no expectation that prices would be allowed to deviate, except temporarily, from the target. "
"Regülare Präsidentenwahlen in Mexiko scheiterten darin die Tatsache zu verbergen, dass die selbe Partei das Land bis zu diesem Jahr über siebzig Jahre lang beherrschte. ",Regular presidential elections in Mexico failed to disguise the fact that the same party ruled the country for over seven decades until earlier this year. 
In einem dritten Punkt sind die Ergebnisse bisher durchwachsen. ,"On a third issue, the results so far are mixed. "
"Heute sehnen sich viele Menschen in diese Zeit zurück, die sie als weniger von materiellen Werten bestimmt ansehen. ","Today, many people now long for that period, which they see as less driven by material values. "
In der Zwischenzeit gilt es allerdings Wichtiges zu erledigen. ,"In the meantime, there is important work to be done. "
"Chile, Kolumbien, Peru und Mexiko in Lateinamerika; ","Chile, Colombia, Peru, and Mexico in Latin America; "
Die Kirche setzt sich für die Synthese von Glauben und Wissen ein. ,The Church champions the marriage of faith and reason. 
Wird eine Mitgliedschaft in der Welthandelsorganisation WTO eher Schaden anrichten oder wird sie China nutzen? ,Will membership in the World Trade Organization do more harm or good? 
Lasst den Nahen Osten sich selbst regieren ,Let the Middle East Govern Itself 
Bescheidene Schritte in diese Richtung wurden auf den IWF-Treffen in Singapur im letzten September gemacht. ,Modest steps in that direction were taken during the IMF meetings in Singapore last September. 
Diese Entwicklungen standen in krassem Widerspruch zu den Vorgängen im Westen. ,These developments stood in stark contrast to what was happening in the West. 
