src,ref
现在我们社会里，好像有很多 信息方面的问题， 来自于过多的饱和的数据， 到信任和可靠性的缺失 以及逃避的怀疑和缺乏透明度， 甚至是失去兴趣．,"It feels like we have a lot of information problems in our society at the moment, from the overload and the saturation to the breakdown of trust and reliability and runaway skepticism and lack of transparency, or even just interestingness."
你可以看到皮肤毛孔结构也有着巨大的变化 从被拉伸的皮肤毛孔， 到普通的皮肤质地,You can see that the skin pore structure changes enormously from stretched skin pores to the regular skin texture.
我们热衷与任何你想做的事情 无论你是想换静脉还是骨头 微电子学领域更加的可持续 或者用被子和一杯咖啡 然后顺手把它丢了也不会内疚 也许用钱包来装你的药物 运送到你体内 或者穿越沙漠来运送它们 答案也许就在丝茧中,"We're impassioned with this idea that whatever you want to do, whether you want to replace a vein or a bone, or maybe be more sustainable in microelectronics, perhaps drink a coffee in a cup and throw it away without guilt, maybe carry your drugs in your pocket, deliver them inside your body or deliver them across the desert, the answer may be in a thread of silk."
我另一个诗人朋友有句口号，,A friend of mine has a slogan; he's another poet.
所以它们总是依像超人一样空中飞人的姿势落地。,And then they always land in the sort of superman skydiving posture.
需求层级中的这三个层次 实际上与马斯洛的五级需求 紧密联系。,These three levels of the hierarchy needs relate to the five levels of Maslow's hierarchy of needs.
而对于我们真正在乎 并且会深深抱有遗憾的事物 会是什么样的感受？,"But for these things that we actually do really care about and do experience profound regret around, what does that experience feel like?"
然而，有些植物则欺骗动物， 比如，有些兰花， 佯装可以（与传粉昆虫）发生性关系并提供花蜜， 而帮其传粉的昆虫 最终得不到任何好处。,"But some plants are manipulating animals, like in the case of orchids that promise sex and nectar and give in change nothing for the transportation of the pollen."
但听诊法和叩诊法的出现 意味着一个大变化 内科医生开始能探视人体内部,"But the arrival of auscultation and percussion represented a sea change, a moment when physicians were beginning to look inside the body."
为了观察柠檬鲨幼鲨， 我又去了巴哈马群岛的比米尼岛，,"And I went to the island of Bimini, in the Bahamas, to work with lemon shark pups."
当我经受疼痛发现了解决方案 这是牙齿和颞颌关节的相关位置,"And when I underwent it and found solutions, this is the interrelationship between the TMJ and the teeth."
稀释到一定程度， 淡化为乌有。,Diluting it down to the point where there's none of it left.
甚至于让文学也变得索然无味,We have even managed to make the study of literature arcane.
我们把这些家伙放进 （原始）汤里,"And indeed, we're going to be dropping these guys into that soup all the time."
但是同情在世俗生活中 同样如鱼得水。,But compassion is also equally at home in the secular as in the religious.
《朋克农庄》和《午餐女士》都将被拍成电影 而我是电影制作人 我必须说的是，多亏了那台我在九年级 得到的摄影机,"""Punk Farm"" and ""Lunch Lady"" are in development to be movies, so I am a movie producer and I really do think, thanks to that video camera I was given in ninth grade."
大部分人现在估计已经在绞尽脑汁了。,"I mean, many of you right now are probably going through your head."
我们发现越来越多的证据表明 乌鸦的确是聪明的，,"So, it turns out we've been finding more and more that crows are really, really intelligent."
我认为吉布仑 富鲁克图斯 就是一个典型。,"And I think that Djabran Fluctus, that fits that mode."
所以他们对诱发抽搐很感兴趣， 控制抽搐的程度。,"So they got very interested in producing convulsions, measured types of convulsions."
在开始之前我得和你们说一个名叫奥托-罗韦德尔的家伙以及发生在他和切片面包之间的故事。,"Before I can do that I've got to tell you about sliced bread, and a guy named Otto Rohwedder."
所以，这些当地人把分形很好地应用在了实际中。,So these guys are right on target for a practical use of scaling technology.
但是贝多芬在他失聪后很长时间 还在作曲。,But Beethoven composed music long after he lost his hearing.
"而这种想法最可怕之处在于 它造成了""我们""和""他们""的对立 ""对""与""错""的对立 ""正""与""邪""的对立","And the most dangerous part of this is that is creates ""us"" and ""them,"" ""right"" and ""wrong,"" ""good"" and ""evil."""
大不列颠哥伦比亚省西北角， 一块与俄勒冈州大小的土地，有一条道路， 一条沥青彩带把海岸山脉 与育空河隔开。,"In the Northwest Quadrant of British Columbia, an area of land the size of Oregon, there's one road, a narrow ribbon of asphalt that slips up the side of the Coast Mountains to the Yukon."
当然啦 面对如此令人崩溃的结果,Of course what we did when faced with such outrageous hyperbole ...
最近我去过布宜诺斯艾利斯， 去参观卡拉特拉瓦设计的桥。,"I was in Buenos Aires very recently, and I went to see this bridge by Santiago Calatrava."
我们正在进入个人化肿瘤学时代， 利用汇集所有数据的能力， 分析肿瘤并提出来 针对每一个患者而采用的一个真正的，明确的鸡尾酒疗法。,"And we're entering the era of personalized oncology, the ability to leverage all of this data together, analyze the tumor and come up with a real, specific cocktail for the individual patient."
"我会跟你们分享我的一些音乐,不过我希望 我通过讲一个故事的方式来做 是一个我如何用无聊作为催化剂 来带给我创造力和想象力的, 以及无聊如何强迫去改变我曾再 这个领域中一直问自己的问题 并且无聊如何促使我 走向了超越最传统, 最狭窄定义的作曲家","And I'm going to share my music with you, but I hope that I'm going to do so in a way that tells a story, tells a story about how I used boredom as a catalyst for creativity and invention, and how boredom actually forced me to change the fundamental question that I was asking in my discipline, and how boredom also, in a sense, pushed me towards taking on roles beyond the sort of most traditional, narrow definition of a composer."
