src,ref
"Most of us have to trust that that happens correctly for our own vote, and we all have to trust that that happens correctly for all the votes in the election. ","Die meisten von uns müssen darauf vertrauen, dass das korrekt für unsere Stimme geschieht, und wir alle müssen darauf vertrauen, dass das korrekt für alle Stimmen in dieser Wahl geschieht. "
The only advice I can give you is to do what I did: make friends with reality. ,"Der einzige Rat, den ich Ihnen geben kann: Freunden Sie sich mit der Realität an. "
"Namely, we seem to be getting more humane. ",Wir scheinen nämlich menschlicher zu werden. 
"This to me looks like a thing that is well worth doing and I can imagine that if things turn out okay, that people a million years from now look back at this century and it might well be that they say that the one thing we did that really mattered was to get this thing right. ","Das sieht für mich nach einer Sache aus, die es wert ist, getan zu werden, und ich kann mir vorstellen, dass wenn die Dinge gut laufen, die Leute in einer Million Jahre auf dieses Jahrhundert zurückblicken und möglicherweise sagen, dass unsere einzige wichtige Leistung der Erfolg bei dieser Sache war. "
"And you can imagine, the generator breaks down or runs out of fuel. ","Stellen Sie sich vor, der Generator geht kaputt oder der Kraftstoff geht aus. "
It actually happens. ,Es passiert wirklich. 
yet. ,noch nicht. 
Next we have to worry about what we will breathe. ,"Wir müssen uns als Nächstes darum kümmern, was wir atmen werden. "
"Now, here's another example. ",Hier ist ein weiteres Beispiel. 
"So to illustrate that question, let me give you two countries. ","Um diese Frage zu illustrieren, gebe ich Ihnen zwei Länder. "
It also contains phagocytic cells that help clean up any bone or cartilage debris that ends up in the joint. ,"Sie enthält auch phagozytische Zellen, die Knochen- oder Knorpelrückstände im Gelenk beseitigen. "
"Now, you may feel that you have attended some long, boring meetings in your life, and I'm sure you have. ","Vielleicht meinen Sie, auch schon in langweiligen Meetings gesessen zu haben. Das haben Sie sicher auch. "
Hmmm ... ,Hmmm ... 
"While that explanation was straightforward, solving puzzles like this often involves false starts and dead ends. ","Während diese Erklärung unkompliziert war, beinhaltet das Lösen des Rätsels oft fehlerhafte Starts und Sackgassen. "
How does that play out in terms of application to a disease? ,Wie wirkt sich das auf eine Krankheit bezüglich der Anwendung aus? 
"But if you do one step every time, maybe you don't care as much. ","Aber wenn Sie jedes Mal nur einen Schritt machen, vielleicht würde es Ihnen nicht so viel wert sein. "
Same story for fairness. ,Das gleiche bei 'Fairness'. 
"So my suggestion to those of you out here who are seriously focused on creating a better world is to take a little bit of time each day and practice thinking funny, because you might just find the question that you've been looking for. ","Deswegen ist mein Vorschlag für euch alle hier, die ihr die Welt wirklich verbessern wollt, jeden Tag ein bisschen Zeit zu investieren und komisch zu denken. Vielleicht findet ihr so die Frage, die ihr so lange gesucht habt. "
"Just to sample the kind of interventions that we find have an effect: when we teach people about the pleasant life, how to have more pleasure in your life, one of your assignments is to take the mindfulness skills, the savoring skills, and you're assigned to design a beautiful day. ","Und nur um eine Probe von der Art von Intervention zu geben, die sich als wirksam erwies, wenn wir Leuten etwas über das angenehme Leben beibringen, wie man mehr Vergnügen an seinem Leben hat, ist eine Ihrer Aufgaben, die Achtsamkeits-Fähigkeiten, die Genuss-Fähigkeiten zu nehmen, und Sie werden beauftragt, einen schönen Tag zu entwerfen. "
"And now, maybe, we can go back to the bigger question that I started with at the beginning. ",Und jetzt können wir vielleicht auf die wichtigere Frage zurückkommen mit der ich am Anfang begonnen habe. 
"For instance, this one. ",Zum Beispiel dieses. 
Would you like if I used the machine? ,"Möchten Sie gerne, dass ich dieses Gerät benutze? "
"Well, ""Thank you for your service"" means to me, it means acknowledging our stories, asking us who we are, understanding the strength that so many people, so many people who we serve with, have, and why that service means so much. ","Für mich bedeutet dieser Satz, dass unsere Geschichten wertgeschätzt werden, dass nach uns gefragt wird, die Kraft verstanden wird, die so viele Leute, mit denen wir dienen, haben, und warum dieser Dienst uns so viel bedeutet. "
"Yeah, it's one of those giant camera lenses that takes a picture of the outside world -- it's sort of a little movie, without any moving parts -- and projects it on a page, and you can see the world outside you as you walk around it. ","Ja, das ist eine dieser gigantischen Kameralinsen, die ein Bild der Welt draußen macht – so wie ein kleiner Bild, ohne sich bewegende Teile – und diesen auf eine Seite projiziert und man kann die Welt draußen sehen, wenn man darum herumspaziert. "
Here's a couple related examples. ,Ein paar Beispiele dazu: 
The first is collaboration. ,"Das erste Prinzip ist Zusammenarbeit, "
"OK, any six of them. ","Ok, sechs davon. "
"But if I had one thing to say about this, before we get to first, it would be that from the time we started building this, the big idea wasn't the technology. ","Aber wenn ich nur eine Sache darüber sagen könnte wäre es, dass als wir begannen dies hier zu bauen, ging es in erster Linie nicht um die Technik. "
E: Woo. ,E: (Quietscht) SW: Ja. 
Plucking. ,Rupfen.¶ 
"(Applause) So Tracey, just tell us a little bit quickly about what the donor experience was like with you. ","(Applaus) Tracey, erzählen Sie uns doch bitte von Ihrer Erfahrung als Spenderin. "
"So if you are concerned to influence energy policy, or you are concerned to influence national security policy, or health policy, or education, science -- and a particular branch of science -- is a way to do it, not the way we've been doing it, which is seat-of-the-pants wisdom. ","Wenn Sie also die Energiepolitik beeinflussen möchten, oder wenn Sie die Politik der nationalen Sicherheit beeinflussen möchten, oder die Gesundheitspolitik, oder die Bildung, dann ist Wissenschaft, und zwar ein ganz besonderer Zweig davon, eine gute Möglichkeit, dies zu tun, im Gegensatz zu dem, was wir bisher getan haben, das war alles Bauchgefühl. "
How do you do it? ,Wie Sie vorgehen können? 
"Now, with this kind of result, we can do a lot more with our computer vision algorithms. ",Mit dieser Art Ergebnis können wir viel mehr mit den Algorithmen des Maschinellen Sehens anfangen. 
"Like the critical speculation and maddening plot, their language often goes in circles as the two bicker and banter, lose their train of thought, and pick up right where they left off: Vladimir: We could start all over again perhaps Estragon: That should be easy Vladimir: It’s the start that’s difficult Estragon: You can start from anything Vladimir: Yes, but you have to decide. ","Wie die kritische Spekulation und die verwirrende Handlung, dreht sich ihre Sprache oft in Kreisen, während sich die beiden zanken, ihre Gedankengänge verlieren und weiter machen, wo sie aufgehört haben: Vladimir: Wir könnten vielleicht nochmal von vorne anfangen. Estragon: Das sollte leicht sein. Vladimir: Der Anfang ist das Schwere. Estragon: Du kannst von irgendwo anfangen. Vladimir: Ja, aber du musst dich entscheiden. "
So here's an example of what I mean. ,Hier ist ein Beispiel: 
"So now that I have your attention, the next question is: How do I read it? ","Jetzt da ich Ihre Aufmerksamkeit habe, ist die nächste Frage: Wie liest man ihn? "
"This is the kind of chaotic environment where ideas were likely to come together, where people were likely to have new, interesting, unpredictable collisions, people from different backgrounds. ","Eine etwas chaotische Umgebung, wo wahrscheinlich viele Ideen entstanden, wo Menschen eher neue, interessante, unvorhersehbare Auseinandersetzungen hatten - Menschen verschiedener Herkunft. Wenn wir also versuchen, Organisationen zu bauen, die innovativer sind, "
"It was created by these early artists in Europe, between 10,000 and 40,000 years ago. ",Sie wurde von diesen frühen Künstlern vor 10 000 bis 40 000 Jahren in Europa geschaffen. 
"Let me summarize it for you."" ","Ich fasse ihn für dich zusammen."" "
LT: Right. ,LT: Richtig. 
"Imagine being able to -- and, again, it's a templated process, and it solidifies out of a liquid process -- imagine being able to have that sort of structure coming out at room temperature. ","Erneut handelt es sich um einen vorgefertigten Prozess, der etwas aus einer Flüssigkeit heraus erstarren lässt. Stellen Sie sich vor, diese Art von Struktur bei Raumtemperatur zu erzeugen. "
And I can put it in this simple equation. ,Und ich kann es in diese einfache Gleichung einfügen. 
"So, every time a cell divides, it opens itself up to attack, and that means the more frequently a cell divides, the more likely the drug is to kill it. ","Wenn sich also jedes Mal eine Zelle teilt, öffnet sie sich und kann angegriffen werden und das bedeutet, je öfter sich eine Zelle teilt, umso eher tötet das Medikament diese. "
Well I'm afraid not. ,Ich fürchte nicht. 
"There was a corporate study that said that, instead of avoiding race, the really smart corporations actually deal with it head on. ","Eine Unternehmensstudie zeigte, dass smarte Unternehmen Rassismus nicht ignorieren, sondern sich direkt damit beschäftigen. "
"As far as empathy is concerned, ugly outsiders can go to hell. ","Was Mitgefühl betrifft, können hässliche Außenseiter zur Hölle fahren. "
"The second thing we need to do is while we're spending billions and billions of dollars all over the world building an electronic health record, we make sure we put a place history inside that medical record. ","Das zweite, das wir tun müssen, während wir Milliarden und Abermilliarden Dollar auf der ganzen Welt ausgeben um eine elektronische Gesundheitsakte zu erstellen, ist sicherzustellen, dass die geografische Geschichte auch in diese medizinische Akte kommt. "
"AK: So, can you tell us a little bit, Jeff, about where you are? ","AK: Kannst du uns ein wenig erzählen, Jeff, wo du gerade bist? "
"(Laughter) I said, ""You know what? I'm going to do this. ","(Lachen) Ich sagte mir: ""Weißt du was, das mache ich. "
